korytarz1.pgm,astar,281.015,289.882,315.164,428.619,37.353,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,36.905,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,35.332,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,35.421,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,35.193,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,35.172,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,34.373,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,35.644,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,35.118,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,34.636,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,35.096,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,34.803,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,35.091,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,35.042,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,34.803,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,34.655,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,35.403,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,34.694,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,34.673,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,34.916,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,34.864,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,34.811,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,34.97,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,34.751,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,34.655,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,24.067,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.56,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.655,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.873,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.569,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.852,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.569,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.005,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.925,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,24.477,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.277,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.29,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.22,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.105,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.302,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,24.149,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.957,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.921,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.012,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.202,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.229,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.184,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.755,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.02,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.688,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.393,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.714,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.662,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.92,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.636,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,27.018,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.033,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.111,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.472,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.562,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.911,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.684,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.772,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.85,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.777,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.742,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.5,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.522,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.73,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.006,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.488,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.522,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.558,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.043,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.818,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.063,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,24.208,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,24.657,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.866,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.259,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.696,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,24.111,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.756,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.647,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.43,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.578,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.227,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.369,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.853,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.91,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,22.948,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,26.02,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,33.525,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.146,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.142,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.766,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.041,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,25.249,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.761,230.784
korytarz1.pgm,astar,281.015,289.882,315.164,428.619,23.694,230.784


korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.664,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.953,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.768,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.514,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.897,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.412,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.42,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.223,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.192,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.176,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.376,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.499,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.502,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.042,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.111,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.294,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.434,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,25.85,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,25.808,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.346,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,25.257,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.781,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.648,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.563,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,29.772,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,25.589,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.159,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.621,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,25.168,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.066,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.983,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.371,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.011,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.545,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.99,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.639,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.278,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,25.092,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,25.004,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,30.962,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.532,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,28.398,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,26.401,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,25.053,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,25.938,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,26.847,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.37,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.737,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.891,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.717,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.854,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.733,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.71,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.632,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.565,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.932,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.049,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.56,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.535,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.633,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.833,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.502,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.516,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.178,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.671,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.658,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.556,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.422,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.941,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.851,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.862,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.976,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.755,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.669,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.583,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.642,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.024,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.711,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.132,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,24.558,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.697,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.918,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.464,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.441,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.466,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.888,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.49,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.583,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.525,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.845,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.434,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.856,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.797,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.583,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.502,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.489,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.423,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.616,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.67,379.807
korytarz1.pgm,astar,205.935,331.552,506.227,157.698,23.612,379.807


korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.04,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.059,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.072,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.053,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.059,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.056,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.093,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.129,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.152,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.276,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.139,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.067,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.151,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.024,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.079,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.11,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.057,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.06,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.044,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.034,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.073,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.24,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.075,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.081,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.138,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.246,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.071,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.017,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.047,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.034,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.073,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.093,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.022,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.047,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.068,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.063,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.039,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.019,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.138,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.096,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.184,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.58,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.076,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.047,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.064,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.074,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.05,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.052,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.047,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.039,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.068,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.047,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.032,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.058,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.057,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.057,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.08,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.141,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.145,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.062,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.047,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.037,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.09,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.044,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.085,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.026,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.052,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.098,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.129,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.056,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.112,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.056,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.075,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.166,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.265,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.062,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.065,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.074,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.049,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.055,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.153,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.487,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.074,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.055,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.169,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.031,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.229,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.056,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.079,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.712,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.241,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.067,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.113,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.081,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.059,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.106,142.067
korytarz1.pgm,astar,281.095,269.638,393.121,220.771,6.087,142.067
